id;name;shortname;strasse;bezirk;plz_ort;von;bis;oeffnungszeiten;Mo;Di;Mi;Do;Fr;Sa;So;closed-exc;hours-exc;w3;bemerkungen;bemerkungen_en;lat;lng;ignore;immer-kostenlos;international;barrierefrei;action;short_distance;train;image;urheberschaft
165;WaldWeihnacht 2024 nur als Lichterspaziergang durch den Forstbotanischen Garten;WaldWeihnacht 2024 nur als Lichterspaziergang durch den Forstbotanischen Garten;Schwappachweg 14a;Eberswalde;;14.12.24;22.12.24;täglich 16:00 Uhr bis 19:00 Uhr;16:00-19:00;16:00-19:00;16:00-19:00;16:00-19:00;16:00-19:00;16:00-19:00;16:00-19:00;;;/;Die WaldWeihnacht 2024 Eberswalde wird anders als in den Vorjahren nicht mit einem Programm am 3. Adventswochenende durchgeführt. Es wird nur die Möglichkeit eines Lichterspaziergangs durch den romatisch beleuchteten WaldWeihnachtswald  täglich von 16 - 19 Uhr in der Zeit vom 14.-22.12.2024 geben. Der Eintritt ist frei, um eine Spende wird gebeten.;;52.8276;13.8014;0;0;0;0;0;0;;placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
180;Das Weihnachtshaus;Das Weihnachtshaus;Schädestr. 9-13;Zehlendorf;;15.12.24;15.12.24;15:00 Uhr bis 18:00 Uhr;0;0;0;0;0;0;15:00-18:00;;;/;Am 3. Advent wird die Villa traditionell „Das Weihnachtshaus“. Finden Sie ausgefallene Geschenke an sozialen, bunten Ständen, verzieren Sie mit Ihren Kindern das eigene Hexenhaus oder genießen Sie das besinnliche Kulturprogramm, Stockbrot backen am Lagerfeuer und vieles mehr. Der barrierefreie Adventssonntag für die ganze Familie. Eintritt frei.;;52.4363;13.2573;0;1;0;1;0;0;;placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
138;Weihnachten an der Spree;Weihnachten an der Spree;Stralauer Allee 2;Friedrichshain-Kreuzberg;10245 Berlin;18.11.24;30.12.24;17:00 Uhr bis 22:00 Uhr;17:00-22:00;17:00-22:00;17:00-22:00;17:00-22:00;17:00-22:00;17:00-22:00;17:00-22:00;;;https://www.weihnachten-an-der-spree.de/;/;;52.5007;13.4489;0;0;0;0;0;0;;Weihnachten_anDerSpree.jpg;Reederei Riedel, CC  Attribution 4.0
162;Heissa Holzmarkt;Heissa Holzmarkt;Holzmarktstraße 25;Friedrichshain-Kreuzberg;10243 Berlin;21.11.24;22.12.24;Mittwoch, Donnerstag und Freitag: 16:00 Uhr bis 22:00 Uhr. Samstag, Sonntag: 14:00 Uhr bis 22:00 Uhr;16:00-22:00;16:00-22:00;16:00-22:00;16:00-22:00;16:00-22:00;16:00-22:00;16:00-22:00;;;/;"Der Heissa Ho lzmarkt an der Holzmarktstraße findet seit 2017 statt. Im Mittelpunkt steht ein kunterbuntes Winter-Erlebnis, Leckereien aus aller Welt und ein diverses und buntes Kulturprogramm für klein und groß.
 Das alternative Kreativ-Projekt am Spreeufer verwandelt sich zum Jahresende in ein buntes Künstlerdorf, das als Weihnachtsmarkt nachhaltig und fair zum Verweilen einlädt. Hier erwartet die Gäste eine Mischung aus Kulinarik, Kunsthandwerk und familienfreundlicher Unterhaltung.
 Vielfältige Angebote und kulinarische Genüsse An den Verkaufsständen finden Besucher*Innen handgemachte Seifen, edlen Honig, Designschmuck, Keramikwaren und vieles mehr. Auch kulinarisch wird besonderes geboten: Von Fondue bis Spinatknödel über Käsespätzle bis hin zu Ramen ist für jeden Geschmack etwas dabei. Wer es süß mag, kann frisch gebackene Leckereien genießen, der Glühwein oder Punsch darf dabei nicht fehlen.
 Kinderprogramm Der Heissa Holzmarkt bietet auch ein umfangreiches Programm für Kinder. Kuschelige Orte zum Aufwärmen, ein Mitmachzirkus, ein Retro-Karussell und ein Plätzchenbackworkshop sorgen für Spaß und kreative Entfaltung. Märchenerzähler und Theatervorführungen runden das Angebot ab und garantieren, dass auch die kleinen Besucher*Innen einen unvergesslichen Tag erleben.";;52.5124;13.4264;0;0;0;0;0;0;;placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
57;Weihnachten in Westend;Weihnachten in Westend;Preußenallee;Charlottenburg-Wilmersdorf;14052 Berlin;21.12.24;22.12.24;12:00 - 21:00 Uhr;0;0;0;0;0;12:00-21:00;12:00-21:00;;;https://www.family-and-friends-ev.de/;/;;52.5126;13.2593;0;0;0;0;0;0;;placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
27;Rudower Weihnachtsmeile;Rudower Weihnachtsmeile;Alt-Rudow;Neukölln;12357 Berlin;21.12.24;22.12.24;12:00 - 21:00 Uhr;0;0;0;0;0;12:00-21:00;12:00-21:00;;;https://www.haupstadtkultur.berlin;Freier Eintritt, Kinderkarussell, Food und Glühweinstände, Handel und Kunsthandwerk u.v.m.;;52.4192;13.4936;0;1;0;0;0;1;U Rudow (Berlin);Weihnachtsmarkt_Rudow.jpg;Lisa S.
51;Weihnachtsmarkt „An der Bölschestraße“;Weihnachtsmarkt „An der Bölschestraße“;Auf dem Marktplatz Friedrichshagen;Treptow-Köpenick;12587 Berlin;21.12.24;22.12.24;12:00 - 22:00 Uhr;0;0;0;0;0;12:00-22:00;12:00-22:00;;;https://www.hauptstadtkultur.berlin;"Kleiner Weihnachtsmarkt mit Glühweintreff - Leckereien - Kinderfahrgeschäft
Eintritt frei!";;52.3002;13.6257;0;1;0;0;0;0;;placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
3;17. Berliner Weihnachtszeit vor dem Roten Rathaus - Berlin Mitte;17. Berliner Weihnachtszeit vor dem Roten Rathaus - Berlin Mitte;"Berlin Mitte – Platz vor dem Roten Rathaus 
Spandauer Straße Ecke Rathaus Straße, 10178 Berlin";Mitte;10178 Berlin;25.11.24;30.12.24;Montag bis Freitag 12:00 Uhr – 22:00 Uhr Samstag und Sonntag 11:00 Uhr – 22:00 Uhr Heiligabend geschlossen Ausnahmeregelung: 25.12.2024 12:00 Uhr – 21:00 Uhr 26.12.2024 12:00 Uhr – 21:00 Uhr 30.12.2024 12:00 Uhr – 20:00 Uhr;;;;;;;;;;https://www.berliner-weihnachtszeit.de;"Eislaufbahn um den Neptunbrunnen
Eislaufzeiten: täglich – (ab Marktbeginn)
Laufzeit 12:00 Uhr (Sa u. So ab 11.15 Uhr) – 13:30 Uhr
Laufzeit 14:00 Uhr – 15:30 Uhr
Laufzeit 16:00 Uhr – 17:30 Uhr
Laufzeit 18:00 Uhr – 19:30 Uhr
Laufzeit 20:00 Uhr – 21:30 Uhr
Preis für eine Laufzeit Eislaufen 5,00 €
1 Paar Schlittschuhe für eine Laufzeit 3,00 €
Laufhilfe (Pinguin, Bär) eine Laufzeit 5,00 € zzgl. Kaution
 Weihnachtsmann auf dem Hochseil täglich 16.30 Uhr, 18.30 Uhr und 20.30 Uhr";;52.5186;13.4084;0;0;0;0;0;1;U Klosterstr. (Berlin), U Rotes Rathaus (Berlin), S+U Alexanderplatz Bhf (Berlin);Christmas_market_Rotes_Rathaus_Berlin.jpg;Leonhard Lenz, CC Zero, Public Domain Dedication
186;Weihnachtsmarkt Berlin by der Weinlobbyist;Weihnachtsmarkt Berlin by der Weinlobbyist;Kolonnenstr. 62;Tempelhof-Schöneberg;10827 Berlin;25.11.24;31.12.24;17:00 Uhr bis 22:00 Uhr;17:00-22:00;17:00-22:00;17:00-22:00;17:00-22:00;17:00-22:00;17:00-22:00;17:00-22:00;;;https://www.derweinlobbyist.de/weihnachtsmarkt-berlin;"Findet auf dem Innenhof der Weinbar ""der Weinlobbyist"" statt. 10 hochwertige Winzerglühweine und kreative Speisen. Geeignet für Gruppen und exklusive Veranstaltungen.";;52.4871;13.3585;0;0;0;0;0;1;S Julius-Leber-Brücke (Berlin), U Kleistpark (Berlin);placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
12;Weihnachtsmarkt Tempelhofer Hafen;Weihnachtsmarkt Tempelhofer Hafen;Tempelhofer Damm 227;Tempelhof-Schöneberg;12099 Berlin;25.11.24;30.12.24;11:00 - 21:00 Uhr;11:00-21:00;11:00-21:00;11:00-21:00;11:00-21:00;11:00-21:00;11:00-21:00;11:00-21:00;;;https://www.haupstadtkultur.berlin;Eintritt Frei, Kinderkarussell, Food und Glühweinstände, Handel und Kunsthandwerk uvm.;;52.4553;13.3878;0;1;0;0;0;1;U Ullsteinstr. (Berlin);Weihnachtsmarkt_Tempelhofer_Hafen.jpg;Dguendel, CC BY 4.0 via Wikimedia Commons
15;Weihnachtsmarkt Hallen am Borsigturm;Weihnachtsmarkt Hallen am Borsigturm;Am Borsigturm 2;Reinickendorf;13507 Berlin;25.11.24;30.12.24;11:00 - 21:00 Uhr;11:00-21:00;11:00-21:00;11:00-21:00;11:00-21:00;11:00-21:00;11:00-21:00;11:00-21:00;;;https://www.haupstadtkultur.berlin;"Eintritt frei!
Mit Glühweintreff - Live Musik - Leckereien";;52.586;13.2867;0;1;0;0;0;1;U Alt-Tegel (Berlin), S Tegel (Berlin);Eingang_HallenAmBorsigturm.jpg;Aiken Hartenfels, CC Attribution-Share Alike 3.0 de
42;Weihnachtsmarkt Helle/Mitte;Weihnachtsmarkt Helle/Mitte;Alice-Salomon-Platz;Marzahn-Hellersdorf;12627 Berlin;25.11.24;30.12.24;11:00 - 22:00 Uhr;11:00-22:00;11:00-22:00;11:00-22:00;11:00-22:00;11:00-22:00;11:00-22:00;11:00-22:00;;;https://www.hauptstadtkultur.berlin;"Weihnachtsrummel:
Fahrgeschäfte - Imbiss - Glühweintreff
Eintritt frei!";;52.5368;13.6041;0;1;0;0;0;1;U Hellersdorf (Berlin);placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
141;Wintermarkt Schloßplatz Berlin Mitte;Wintermarkt Schloßplatz Berlin Mitte;Schloßplatz 1;Mitte;10178 Berlin;25.11.24;01.01.25;11:00 Uhr - 22:00 Uhr;11:00-22:00;11:00-22:00;11:00-22:00;11:00-22:00;11:00-22:00;11:00-22:00;11:00-22:00;;;https://wintermarkt-schlossplatz.de/;/;;52.5174;13.4029;0;0;0;0;0;1;U Museumsinsel (Berlin), U Rotes Rathaus (Berlin);placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
135;Lauenburger Veranstaltungen;Lauenburger Veranstaltungen;Fußgängerzone, Willmersdorferstraße zwischen Schillerstraße und Krumme Straße;Charlottenburg-Wilmersdorf;10625 Berlin;25.11.24;28.12.24;"Montags bis Samstag,  11:00 Uhr bis 20:00 Uhr
 Sonntags 12:00 Uhr bis 19:00 Uhr
 Heiligabend 10:00 Uhr bis 14:00 Uhr
 Am 25.12.2024 und 26.12.2024 bleibt der Weihnachtsmarkt geschlossen";11:00-20:00;11:00-20:00;11:00-20:00;11:00-20:00;11:00-20:00;11:00-20:00;11:00-20:00;;;/;/;;52.5103;13.3096;0;0;0;0;0;1;U Bismarckstr. (Berlin), U Deutsche Oper (Berlin);placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
132;Spandauer Weihnachtsmarkt;Spandauer Weihnachtsmarkt;Altstadt Spandau;Spandau;13597 Berlin;25.11.24;22.12.24;"Sonntag bis Donnerstag 11:00 - 20:00 Uhr
Freitag bis Samstag 11:00 - 22:00 Uhr";11:00-20:00;11:00-20:00;11:00-20:00;11:00-20:00;11:00-20:00;11:00-20:00;11:00-20:00;;;https://www.spandauer-weihnachtsmarkt.de;"Hier ist Weihnachten zu Hause. Im Advent wird die Spandauer Altstadt wieder vom Duft gebrannter Mandeln, gegrillter Bratwurst und köstlichem Glühwein durchzogen. Kinderaugen strahlen beim Anblick bunter Zuckerwatte und die Herzen schlagen schneller bei Jung und Alt, wenn sie dem Weihnachtsmann begegnen.
 Vom Rathaus Spandau bis zur Kirche St. Nikolai, sowie auf dem Marktplatz bieten Kunsthandwerker und Händler Ihre Waren zum Stöbern, Staunen und natürlich zum Verkauf an. Auf dem südlichen Teil des Reformationsplatzes an der Kirche St. Nikolai findet wieder der beliebte mittelalterliche Teil des Weihnachtsmarktes seinen Platz.
 In Berlins größter zusammenhängenden Fußgängerzone mit seinen fast 120 Einzelhandelsgeschäften und drei Kaufhäusern, sowie den Spandau Arcaden, die fußläufig nur wenige Minuten entfernt sind, lässt sich der Weihnachtsmarktbesuch vortrefflich mit der Suche nach den schönsten Überraschungen zum Weihnachtsfest für die Lieben kombinieren.
Verkehrstechnisch ist der Spandauer Weihnachtsmarkt hervorragend angebunden. Zwischen den beiden U-Bahnhöfen Altstadt Spandau und Rathaus Spandau der Linie 7 gelegen, in unmittelbarer Nähe des Fern- und Regionalbahnhofs Spandau mit den Anschlüssen der S-Bahn, Regional- und Fernbahn, sowie unterschiedlichsten Buslinien, findet jeder Besucher seine optimale Verbindung mit dem ÖPNV. Und wer doch nicht auf das eigene Fahrzeug verzichten möchte, der hat die freie Wahl bei fast 5.000 Stellplätzen auf drei Parkplätzen und vier Parkhäusern, die rund um die Altstadt Spandau angesiedelt sind.
 Geöffnet ist der Spandauer Weihnachtsmarkt vom 27. November bis 23. Dezember täglich ab 11 Uhr und der Eintritt ist an allen Tagen frei.
 Der Spandauer Weihnachtsmarkt freut sich auf Sie!
 Spandauer Weihnachtsmarkt 2024 25.11.2023 – 22.12.2024
 Öffnungszeiten: Sonntag bis Donnerstag 11 - 20 Uhr Freitag und Samstag 11 - 22 Uhr";;52.5375;13.2036;0;0;0;0;0;1;S+U Rathaus Spandau (Berlin), U Altstadt Spandau (Berlin);Spandau_Weihnachtsmarkt.jpg;Colin Smith, CC BY-SA 2.0 via Wikimedia Commons
69;Lucia Weihnachtsmarkt in der Kulturbrauerei 2024;Lucia Weihnachtsmarkt in der Kulturbrauerei 2024;Schönhauser Allee 36;Pankow;10435 Berlin;25.11.24;22.12.24;"Mo-Fr 15:00 - 22:00 Uhr
Sa-So 13:00 - 22:00 Uhr";15:00-22:00;15:00-22:00;15:00-22:00;15:00-22:00;15:00-22:00;15:00-22:00;15:00-22:00;;;https://www.lucia-weihnachtsmarkt.de/;Der Eintritt ist frei.;;52.5383;13.4129;0;0;0;0;0;0;;Lucia_Weihnachtsmarkt.jpg;Auto1234, CC BY-SA 3.0 via Wikimedia Commons
123;Weihnachtsmarkt am Schloss Charlottenburg;Weihnachtsmarkt am Schloss Charlottenburg;Schloss Charlottenburg , Spandauer Damm 20-24;Charlottenburg-Wilmersdorf;14059 Berlin;25.11.24;29.12.24;"Mo-Do: 13:00 - 22:00 Uhr
Fr-So: 12:00 - 22:00 Uhr
Heilig Abend geschlossen
1./2. Weihnachtsfeiertag 12:00 - 22:00 Uhr";13:00-22:00;13:00-22:00;13:00-22:00;13:00-22:00;13:00-22:00;13:00-22:00;13:00-22:00;;;https://www.schloss-weihnachtsmarkt.de;"Der Einritt ist frei.
Seit 2023 ist Jens Schmidt von der Jens Schmidt GmbH aus Velten neuer Veranstalter vom ""Weihnachtsmarkt am Schloss Charlottenburg"". 
 Alle Gäste des Marktes werden mit vielen Attraktionen besinnlich auf die Weihnachtszeit eingestimmt, können in eine Welt voller festlicher Freude eintauchen und den Zauber der Weihnacht erleben. Ob große Weihnachtspyramide, weihnachtliche Verkaufshäuschen, edle Pagodenzelte, Kinderkarussells oder aufwändige Licht-Installationen – eine Symphonie aus Licht, weihnachtlichem Glanz, Unterhaltung und Kunsthandwerk sorgt für unvergessliche Momente. Es gibt schöne Geschenkideen und liebevoll Selbstgemachtes, ebenso eine große Auswahl an kulinarischen Köstlichkeiten passend zur Weihnachtszeit.";;52.5199;13.2933;0;0;0;0;0;0;;Weihnachtsmarkt_Schloss_Charlottenburg.jpg;Heidi zu Klampen, CC BY-SA 3.0 via Wikimedia Commons
174;Weihnachtsmarkt an der Kaiser-Wilhelm-Gedächtniskirche;Weihnachtsmarkt an der Kaiser-Wilhelm-Gedächtniskirche;Breitscheidplatz;Charlottenburg-Wilmersdorf;10719 Berlin;25.11.24;05.01.25;"Voraussichtlich (noch in Klärung): 
 Täglich von 11 bis 21 Uhr freitags & samstags: 11 bis 22 Uhr 24. -26. Dezember noch in Klärung
 31. Dezember + 1. Januar noch in Klärung";11:00-21:00;11:00-21:00;11:00-21:00;11:00-21:00;11:00-21:00;11:00-21:00;11:00-21:00;;;https://www.schaustellerverband-berlin.de/weihnachtsmarkt-berlin.html;/;;52.5049;13.3366;0;0;0;0;0;1;U Kurfürstendamm (Berlin), S+U Zoologischer Garten Bhf (Berlin);weihnachtsmarkt_Breitscheidplatz.jpg;Ralf Roletschek, GFDL 1.2 via Wikimedia Commons
96;Adventsmarkt im Rathaus Charlottenburg;Adventsmarkt im Rathaus Charlottenburg;Otto-Suhr-Allee 100;Charlottenburg-Wilmersdorf;10585 Berlin;27.11.24;27.11.24;11:00-14:00;0;0;11:00-14:00;0;0;0;0;;;/;Die seit 2007 durchgeführte Veranstaltung ändert ihren Namen von Nikolausmarkt in Adventsmarkt. Ansonsten ändert sich wenig: Beschäftigungs- und Bildungsträger verkaufen von den Teilnehmenden hergestellte Adventsdekoration und Geschenkartikel aus Holz und Textil und stellen dabei ihre Angebote und Projekte im Bezirk vor.  Es entsteht ein buntes Angebot für die eigene Einstimmung in die Adventszeit.;;52.5171;13.3082;0;0;0;0;0;1;U Richard-Wagner-Platz (Berlin);placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
126;Schwedischer Weihnachtsbasar;Schwedischer Weihnachtsbasar;Landhausstr. 26-28;Charlottenburg-Wilmersdorf;10717 Berlin;29.11.24;01.12.24;"Freitag, 29.11.: 16:00 - 20:00 Uhr
Samstag, 30.11.: 12:00 - 19:00 Uhr
Sonntag, 01.12.: 12:00 -18:00 Uhr";0;0;0;0;16:00-20:00;16:00-20:00;16:00-20:00;;;https://www.svenskakyrkan.se/berlin/nyheter/weihnachtsbasar-der-schwedische-kirche;;;52.4874;13.3285;0;0;0;0;0;1;U Berliner Str. (Berlin);placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
45;Weihnachtsmarkt Pankow (Am Schloss Schönhausen);Weihnachtsmarkt Pankow (Am Schloss Schönhausen);Tschaikowskistraße 1;Pankow;13156 Berlin;29.11.24;01.12.24;11:00 - 21:00 Uhr;0;0;0;0;11:00-21:00;11:00-21:00;11:00-21:00;;;https://www.hauptstadtkultur.berlin;Kunsthandwerk, Leckereien, Glühwein Bar & Live Musik;;52.5783;13.4058;0;0;0;0;0;0;;placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
18;Weihnachtsmarkt Alt-Marzahn;Weihnachtsmarkt Alt-Marzahn;Alt-Marzahn 32;Marzahn-Hellersdorf;12685 Berlin;29.11.24;01.12.24;12:00 - 22:00 Uhr;0;0;0;0;12:00-22:00;12:00-22:00;12:00-22:00;;;https://www.haupstadtkultur.berlin;Kunsthandwerk, Leckereien, Glühwein Bar & Live Musik;;52.5433;13.5594;0;0;0;0;0;0;;placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
153;Umwelt- und Weihnachtsmarkt in der Sophienstraße;Umwelt- und Weihnachtsmarkt in der Sophienstraße;Sophienstraße;Mitte;10178 Berlin;30.11. bis 01.12. / 07.12. bis 08.12. / 14.12. bis 15.12.  21.12. bis 22.12.2024;30.11. bis 01.12. / 07.12. bis 08.12. / 14.12. bis 15.12.  21.12. bis 22.12.2024;Samstags 12:00 Uhr bis 20:00 Uhr Sonntags 11:00 Uhr bis 19:00 Uhr;0;0;0;0;0;0;0;;;/;"Direkt neben den Hackeschen Höfen in einer der ältesten Straßen von Berlin, erwartet Sie ein außergewöhnliches Angebot an einzigartiger Designer- und Künstlerware. Das einmalige Konzept wurde bereits 1996 mit dem 1.Preis des Umweltwettbewerbs honoriert und hebt sich von den anderen Weihnachtsmärkten der Stadt wohltuend ab. 
 Von trendig-hippem Berliner Design- und Kunsthandwerk über Naturwaren höchster Bio-Güte bis hin zu den verschiedensten Gegenständen aus fairem Handel. Hier findet jeder Besucher sein individuelles Geschenk!
 Seit über 20 Jahren in Berlin und über die Stadtgrenzen hinaus bekannt!";;52.4432;13.3042;0;0;0;0;0;0;;Christmas_market_Sophienstraße_Berlin.jpg;Leonhard Lenz, CC Zero, Public Domain Dedication
159;"Der ""etwas andere"" Weihnachtsmarkt";"Der ""etwas andere"" Weihnachtsmarkt";Naturparkzentrum Hoher Fläming, Brennereiweg 45;Rabenstein/Fläming;;30.11.24;01.12.24;12:00 Uhr bis 18:00 Uhr;0;0;0;0;0;12:00-18:00;12:00-18:00;;;/;Wenn Glühweinduft in die Nase steigt, ein wärmendes Lagerfeuer in der Feuerschale knistert oder der Weihnachtsmann Gedichten und Liedern lauscht … dann ist wieder Weihnachtsmarkt in Raben! In diesem Jahr lädt der Naturparkverein Hoher Fläming bereits 26. Mal am ersten Adventswochenende zu diesem besonderen Familien-Weihnachtsmarkt rund um das Naturparkzentrum nach Raben ein. Hier kann man seine Weihnachtsgeschenke nicht nur kaufen - sondern auch selber basteln! Die Anreise ist bequem mit der Burgenlinie möglich. Fünf Mal am Tag, passend zu den Zügen aus Richtung Berlin und Potsdam, fährt der Bus vom Bahnhof Bad Belzig durch den Naturpark Hoher Fläming und wieder zurück zum Bahnhof.;;52.0443;12.5762;0;0;0;0;0;0;;placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
120;„Bunt in eine besinnliche Zeit – Wir leben Weihnachten“;„Bunt in eine besinnliche Zeit – Wir leben Weihnachten“;Bahnhofstr. 32;Pankow;13129 Berlin;30.11.24;30.11.24;15:00 - 18:00 Uhr;0;0;0;0;0;15:00-18:00;0;;;https://www.ass-berlin.org/;"Unter dem Motto „Bunt in eine besinnliche Zeit – Wir leben Weihnachten“ findet am 30.November auf dem festlich beleuchteten Stiftungsgelände in Berlin-Blankenburg der Albert Schweitzer Stiftung - Wohnen &amp; Betreuen der beliebte Adventsbasar statt. von 15 bis 18 Uhr will die Stiftung mit den Nutzer*innen, Mitarbeitenden, Ehrenamtlichen und Besucher*innen stimmungsvoll Vielfalt und Toleranz feiern. Ein festliches Bühnenprogramm, viele Mitmach-Aktionen für jung und alt sorgen für weihnachtliche Atmosphäre. An den geschmückten Ständen werden Besucher*innen auf der Suche nach individuellen Geschenken fündig. Für die kleinen Weihnachts-Fans stehen unter anderem Kinderkarussell und -eisenbahn bereit. Auch das kulinarische Angebot lässt keine Wünsche offen.";;52.5913;13.4489;0;0;0;0;0;1;S Blankenburg (Berlin);placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
33;Prenzlauer Weihnachtsmarkt;Prenzlauer Weihnachtsmarkt;Marktberg;Prenzlau;;30.11.24;15.12.24;Mo-Fr: 14.00 Uhr - 20.00 Uhr Samstag: 12.00 Uhr - 22.00 Uhr Sonntag: 12.00 Uhr - 18.00 Uhr;14:00-20:00;14:00-20:00;14:00-20:00;14:00-20:00;14:00-20:00;14:00-20:00;14:00-20:00;;;https://www.prenzlau.eu;freier Eintritt;;53.3132;13.8575;0;1;0;0;0;0;;placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
9;Alt-Buckower Adventsmarkt;Alt-Buckower Adventsmarkt;Alt-Buckow 36-38;Neukölln;12349 Berlin;30.11.24;30.11.24;"13:30 Uhr Eröffnungsandacht
14:00 - 22:00 Uhr Fest";0;0;0;0;0;14:00-22:00;0;;;https://www.dorfkirche-alt-buckow.de;/;;52.4219;13.4309;0;0;0;0;0;0;;placeholder.png;freestocks.org, CC BY-SA 4.0 via Wikimedia Commons
